request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335961&c-r-ot=H",c-t-id,335961,"WALKER, MATTHEW P",c-t-eid,58887276,"WALKER, MATTHEW P",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5338,"ASSEMBLY DISTRICT 004",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",57,135498.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337082&c-r-ot=H",c-t-id,337082,"CARPENTER, BARBARA",c-t-eid,59433467,"CARPENTER, BARBARA",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3021,"HOUSE DISTRICT 063",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",152,134332.12
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336978&c-r-ot=H",c-t-id,336978,"SCHAMERHORN, RODNEY",c-t-eid,59433382,"SCHAMERHORN, RODNEY",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2982,"HOUSE DISTRICT 024",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",339,133725.43
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337027&c-r-ot=H",c-t-id,337027,"GREEN, KYLE",c-t-eid,59433422,"GREEN, KYLE",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3041,"HOUSE DISTRICT 083",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",224,132382.93
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336149&c-r-ot=H",c-t-id,336149,"WILEY, WILLIAM (BILL) D",c-t-eid,59095311,"WILEY, WILLIAM (BILL) D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7754,"HOUSE DISTRICT 032",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",169,132132.47
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337242&c-r-ot=H",c-t-id,337242,"TARVER, PHILLIP",c-t-eid,8303831,"TARVER, PHILLIP",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2994,"HOUSE DISTRICT 036",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",226,131477.06
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337183&c-r-ot=H",c-t-id,337183,"BROWN, CHAD",c-t-eid,32373992,"BROWN, CHAD",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3018,"HOUSE DISTRICT 060",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",213,130256.82
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334695&c-r-ot=H",c-t-id,334695,"BAIN, NICK",c-t-eid,58659922,"BAIN, NICK",c-t-ftsts,"Lost-Primary Runoff","Lost-Primary Runoff",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4333,"HOUSE DISTRICT 002",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",147,129919.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336979&c-r-ot=H",c-t-id,336979,"DICKERSON, KELLEE",c-t-eid,59433383,"DICKERSON, KELLEE",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3022,"HOUSE DISTRICT 064",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",196,128378.16
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335867&c-r-ot=S",c-t-id,335867,"DEL BORRELLO, CHRISTOPHER W",c-t-eid,58887213,"DEL BORRELLO, CHRISTOPHER W",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5378,"SENATE DISTRICT 004",c-t-ico,O,Open,c-r-ot,S,"State Senate",57,128160.28
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=404340&c-r-ot=H",c-t-id,404340,"POWELL, LINDSAY",c-t-eid,59746856,"POWELL, LINDSAY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2023,2023,c-r-t,3,Special,c-r-osid,6458,"HOUSE DISTRICT 021",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",254,127962.75
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335779&c-r-ot=H",c-t-id,335779,"ANTHONY, BONITA GRACE",c-t-eid,58873165,"ANTHONY, BONITA GRACE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7814,"HOUSE DISTRICT 092",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",224,127673.77
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337499&c-r-ot=S",c-t-id,337499,"FITZPATRICK, CAREN",c-t-eid,59433906,"FITZPATRICK, CAREN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5376,"SENATE DISTRICT 002",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",60,126914.92
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335749&c-r-ot=H",c-t-id,335749,"BERRY, PAUL D",c-t-eid,58873135,"BERRY, PAUL D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7729,"HOUSE DISTRICT 007",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",159,126864.54
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337070&c-r-ot=H",c-t-id,337070,"HENDRIX, TRAVIS",c-t-eid,59433457,"HENDRIX, TRAVIS",c-t-ftsts,"Won-Primary Runoff","Won-Primary Runoff",c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2023,2023,c-r-t,3,Special,c-r-osid,168,"HOUSE DISTRICT 055",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",202,126627.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337290&c-r-ot=H",c-t-id,337290,"BRAUD, JACOB",c-t-eid,59433612,"BRAUD, JACOB",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3063,"HOUSE DISTRICT 105",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",115,126348.75
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336972&c-r-ot=H",c-t-id,336972,"COATES, KIMBERLY",c-t-eid,59433379,"COATES, KIMBERLY",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3031,"HOUSE DISTRICT 073",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",355,126004.61
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334421&c-r-ot=S",c-t-id,334421,"MOBLEY, VAN A",c-t-eid,2609297,"MOBLEY, VAN A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2023,2023,c-r-t,3,Special,c-r-osid,8756,"SENATE DISTRICT 008",c-t-ico,O,Open,c-r-ot,S,"State Senate",39,125816.13
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337108&c-r-ot=H",c-t-id,337108,"BERAULT, STEPHANIE",c-t-eid,59433483,"BERAULT, STEPHANIE",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3034,"HOUSE DISTRICT 076",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",152,125674.27
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334773&c-r-ot=H",c-t-id,334773,"BOUNDS, C SCOTT",c-t-eid,58660000,"BOUNDS, C SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4375,"HOUSE DISTRICT 044",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",169,124911.99
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337232&c-r-ot=H",c-t-id,337232,"WRIGHT, MARK",c-t-eid,29169886,"WRIGHT, MARK",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3035,"HOUSE DISTRICT 077",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",218,124891.32
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336081&c-r-ot=H",c-t-id,336081,"ALLEN, JOHN",c-t-eid,58887356,"ALLEN, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5366,"ASSEMBLY DISTRICT 032",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",55,124421.68
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337318&c-r-ot=H",c-t-id,337318,"BANKS, CHAUNA",c-t-eid,59433634,"BANKS, CHAUNA",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3021,"HOUSE DISTRICT 063",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",205,123491.31
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336942&c-r-ot=H",c-t-id,336942,"RAFTER, HAL",c-t-eid,9770555,"RAFTER, HAL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NH,NH,y,2023,2023,c-r-t,3,Special,c-r-osid,5279,"HOUSE DISTRICT ROCKINGHAM 001",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",246,123381.60
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334604&c-r-ot=S",c-t-id,334604,"PARKER, DAVID L",c-t-eid,16113720,"PARKER, DAVID L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4455,"SENATE DISTRICT 002",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",190,122139.35
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337212&c-r-ot=H",c-t-id,337212,"CREWS, RAYMOND",c-t-eid,43397439,"CREWS, RAYMOND",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2966,"HOUSE DISTRICT 008",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",241,122093.04
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337197&c-r-ot=H",c-t-id,337197,"DEVILLIER, PHILLIP",c-t-eid,32373980,"DEVILLIER, PHILLIP",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2999,"HOUSE DISTRICT 041",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",207,121759.35
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336760&c-r-ot=H",c-t-id,336760,"KARSLAKE, MIKE",c-t-eid,44271602,"KARSLAKE, MIKE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7818,"HOUSE DISTRICT 096",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",77,121664.03
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335783&c-r-ot=H",c-t-id,335783,"MONTEIRO, SEAN R",c-t-eid,58873169,"MONTEIRO, SEAN R",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7818,"HOUSE DISTRICT 096",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",117,120011.24
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336109&c-r-ot=H",c-t-id,336109,"DEPHILLIPS, CHRISTOPHER P",c-t-eid,6524631,"DEPHILLIPS, CHRISTOPHER P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5374,"ASSEMBLY DISTRICT 040",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",89,119251.62
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337006&c-r-ot=H",c-t-id,337006,"GUIDRY, DIRK",c-t-eid,59433405,"GUIDRY, DIRK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3011,"HOUSE DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",43,118305.98
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334624&c-r-ot=S",c-t-id,334624,"CHASSANIOL, LYDIA GRAVES",c-t-eid,13012523,"CHASSANIOL, LYDIA GRAVES",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4467,"SENATE DISTRICT 014",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",166,118000.42
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336118&c-r-ot=H",c-t-id,336118,"HOFFMAN, KRISTIN",c-t-eid,59095280,"HOFFMAN, KRISTIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7728,"HOUSE DISTRICT 006",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",137,117749.91
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337128&c-r-ot=S",c-t-id,337128,"HAUSHEER, JEAN",c-t-eid,59433498,"HAUSHEER, JEAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2023,2023,c-r-t,3,Special,c-r-osid,6294,"SENATE DISTRICT 032",c-t-ico,O,Open,c-r-ot,S,"State Senate",175,117698.96
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337338&c-r-ot=H",c-t-id,337338,"FARNUM, LES",c-t-eid,45817888,"FARNUM, LES",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2991,"HOUSE DISTRICT 033",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",209,117433.74
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336726&c-r-ot=H",c-t-id,336726,"ZEHR, ERIC",c-t-eid,59174630,"ZEHR, ERIC",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7773,"HOUSE DISTRICT 051",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",228,115396.43
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335695&c-r-ot=H",c-t-id,335695,"MORAN, JOHN FRANCIS",c-t-eid,58803406,"MORAN, JOHN FRANCIS",c-t-ftsts,"Default Winner-General","Default Winner-General",c-t-sts,9,"Default Winner",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2023,2023,c-r-t,3,Special,c-r-osid,3308,"HOUSE DISTRICT NINTH SUFFOLK",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",463,115137.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337021&c-r-ot=S",c-t-id,337021,"DEEVERS, DUSTY",c-t-eid,59433418,"DEEVERS, DUSTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2023,2023,c-r-t,3,Special,c-r-osid,6294,"SENATE DISTRICT 032",c-t-ico,O,Open,c-r-ot,S,"State Senate",313,114803.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336148&c-r-ot=H",c-t-id,336148,"OATES, DELORES",c-t-eid,59095310,"OATES, DELORES",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7753,"HOUSE DISTRICT 031",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",218,114394.87
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335917&c-r-ot=S",c-t-id,335917,"CODEY, RICHARD J",c-t-eid,6389622,"CODEY, RICHARD J",c-t-ftsts,Withdrew-General,Withdrew-General,c-t-sts,7,Withdrew,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5401,"SENATE DISTRICT 027",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",74,114295.84
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335942&c-r-ot=S",c-t-id,335942,"EHRENTRAUT, JENNIFER",c-t-eid,58887263,"EHRENTRAUT, JENNIFER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5414,"SENATE DISTRICT 040",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",73,114029.20
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335863&c-r-ot=S",c-t-id,335863,"SAWYER, BETH",c-t-eid,53944907,"SAWYER, BETH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5377,"SENATE DISTRICT 003",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",91,113667.51
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336727&c-r-ot=H",c-t-id,336727,"WOOFTER, JENNIFER",c-t-eid,59174631,"WOOFTER, JENNIFER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7774,"HOUSE DISTRICT 052",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",255,113515.56
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335729&c-r-ot=S",c-t-id,335729,"BERGIDA, JAMES E",c-t-eid,58873116,"BERGIDA, JAMES E",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7823,"SENATE DISTRICT 001",c-t-ico,O,Open,c-r-ot,S,"State Senate",152,110977.54
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335696&c-r-ot=H",c-t-id,335696,"MACGREGOR, BILL",c-t-eid,58803407,"MACGREGOR, BILL",c-t-ftsts,"Default Winner-General","Default Winner-General",c-t-sts,9,"Default Winner",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2023,2023,c-r-t,3,Special,c-r-osid,3154,"HOUSE DISTRICT TENTH SUFFOLK",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",576,110226.44
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334082&c-r-ot=H",c-t-id,334082,"CHASTAIN, JOHNNY",c-t-eid,58308889,"CHASTAIN, JOHNNY",c-t-ftsts,"Won-General Runoff","Won-General Runoff",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2023,2023,c-r-t,3,Special,c-r-osid,1327,"HOUSE DISTRICT 007",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",70,109883.38
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337125&c-r-ot=H",c-t-id,337125,"HYDE, HEATH",c-t-eid,59433495,"HYDE, HEATH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2023,2023,c-r-t,3,Special,c-r-osid,7375,"HOUSE DISTRICT 002",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",72,109740.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336261&c-r-ot=S",c-t-id,336261,"MOULTHROP, GREGORY",c-t-eid,59095423,"MOULTHROP, GREGORY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7854,"SENATE DISTRICT 032",c-t-ico,O,Open,c-r-ot,S,"State Senate",31,109614.50
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337323&c-r-ot=H",c-t-id,337323,"VENTRELLA, LAUREN",c-t-eid,59433637,"VENTRELLA, LAUREN",c-t-ftsts,"Won-Top Two Primary","Won-Top Two Primary",c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3023,"HOUSE DISTRICT 065",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",111,108977.71
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336011&c-r-ot=H",c-t-id,336011,"TRAPHAGEN, ROSS",c-t-eid,58887306,"TRAPHAGEN, ROSS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5350,"ASSEMBLY DISTRICT 016",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",112,108810.51
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336736&c-r-ot=S",c-t-id,336736,"POLLACK, BRAD",c-t-eid,59174640,"POLLACK, BRAD",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7823,"SENATE DISTRICT 001",c-t-ico,O,Open,c-r-ot,S,"State Senate",31,108736.72
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334678&c-r-ot=S",c-t-id,334678,"MORAN, PHILIP",c-t-eid,58659905,"MORAN, PHILIP",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4499,"SENATE DISTRICT 046",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",152,108670.00
