,request,Candidate:token,Candidate:id,Candidate,cand_name,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,race_outcome,Specific_Party:token,Specific_Party:id,party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,state,Election_Year:token,Election_Year:id,year,Election_Type:token,Election_Type:id,special_election,Office_Sought:token,Office_Sought:id,district,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,election_type,#_of_Records,Total_$
2005,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417042&c-r-ot=S",c-t-id,417042,"RADER, DAVE",Dave Rader,c-t-eid,39828158,"RADER, DAVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6301,39,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,267,267093.26
2006,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=342747&c-r-ot=H",c-t-id,342747,"BRYANT, JOHN",John Bryant,c-t-eid,54452209,"BRYANT, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7487,114,c-t-ico,I,Incumbent,c-r-ot,H,State House,515,266571.02
2007,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=338538&c-r-ot=H",c-t-id,338538,"WEAVER, TRAVIS",Travis Weaver,c-t-eid,44287542,"WEAVER, TRAVIS",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2279,93,c-t-ico,I,Incumbent,c-r-ot,H,State House,301,266416.98
2008,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357299&c-r-ot=H",c-t-id,357299,"OELSLAGER, SCOTT",Scott Oelslager,c-t-eid,13004714,"OELSLAGER, SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6041,48,c-t-ico,I,Incumbent,c-r-ot,H,State House,235,266270
2009,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=398006&c-r-ot=H",c-t-id,398006,"DELOZIER, SHERYL M",Sheryl M Delozier,c-t-eid,5319727,"DELOZIER, SHERYL M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6525,88,c-t-ico,I,Incumbent,c-r-ot,H,State House,354,266217.38
2010,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417019&c-r-ot=S",c-t-id,417019,"MURDOCK, CASEY",Casey Murdock,c-t-eid,59853619,"MURDOCK, CASEY",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6289,27,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,271,266150.21
2011,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415094&c-r-ot=H",c-t-id,415094,"MATTHEWS, MARIAN",Marian Matthews,c-t-eid,41669602,"MATTHEWS, MARIAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NM,NM,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5446,27,c-t-ico,O,Open,c-r-ot,H,State House,310,265858.36
2012,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420162&c-r-ot=H",c-t-id,420162,"OLDENBURG, LOREN",Loren Oldenburg,c-t-eid,45364232,"OLDENBURG, LOREN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8742,96,c-t-ico,I,Incumbent,c-r-ot,H,State House,326,265580.64
2013,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=418557&c-r-ot=S",c-t-id,418557,"ESPINOZA, MAIA",Maia Espinoza,c-t-eid,59924664,"ESPINOZA, MAIA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8585,28,c-t-ico,C,Challenger,c-r-ot,S,State Senate,436,265461.02
2014,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=418657&c-r-ot=H",c-t-id,418657,"SCHMICK, JOE S",Joe S Schmick,c-t-eid,2843616,"SCHMICK, JOE S",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WA,WA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8251, 009-POSITION 2,c-t-ico,I,Incumbent,c-r-ot,H,State House,339,265036.16
2015,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414650&c-r-ot=H",c-t-id,414650,"ARNDT, APRIL",April Arndt,c-t-eid,55496472,"ARNDT, APRIL",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5603,21,c-t-ico,C,Challenger,c-r-ot,H,State House,295,264453.09
2016,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=397691&c-r-ot=H",c-t-id,397691,"RYNCAVAGE, ALEC JOSEPH",Alec Joseph Ryncavage,c-t-eid,55427348,"RYNCAVAGE, ALEC JOSEPH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6556,119,c-t-ico,I,Incumbent,c-r-ot,H,State House,257,264390.65
2017,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357322&c-r-ot=H",c-t-id,357322,"PICCOLANTONIO, BERYL",Beryl Piccolantonio,c-t-eid,59515553,"PICCOLANTONIO, BERYL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5997,4,c-t-ico,O,Open,c-r-ot,H,State House,570,264263.39
2018,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=418848&c-r-ot=H",c-t-id,418848,"ZINGALE, JOHN",John Zingale,c-t-eid,55630505,"ZINGALE, JOHN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8274, 018-POSITION 2,c-t-ico,O,Open,c-r-ot,H,State House,617,264072.97
2019,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416722&c-r-ot=S",c-t-id,416722,"GAMBLE, ALVIN",Alvin Gamble,c-t-eid,59850002,"GAMBLE, ALVIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5945,43,c-t-ico,C,Challenger,c-r-ot,S,State Senate,771,262259.73
2020,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=404934&c-r-ot=S",c-t-id,404934,"POPP, NICKI",Nicki Popp,c-t-eid,59781882,"POPP, NICKI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,101,NONPARTISAN,c-t-p,4,Nonpartisan,s,NE,NE,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5049,25,c-t-ico,C,Challenger,c-r-ot,S,State Senate,344,262175.22
2021,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=398029&c-r-ot=H",c-t-id,398029,"BROWN, AMEN",Amen Brown,c-t-eid,47041377,"BROWN, AMEN",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6447,10,c-t-ico,I,Incumbent,c-r-ot,H,State House,124,262043.88
2022,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416249&c-r-ot=S",c-t-id,416249,"HATCHER, TOM",Tom Hatcher,c-t-eid,59849463,"HATCHER, TOM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7234,2,c-t-ico,O,Open,c-r-ot,S,State Senate,325,261780.15
2023,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416944&c-r-ot=H",c-t-id,416944,"PROVENZANO, MELISSA",Melissa Provenzano,c-t-eid,45035034,"PROVENZANO, MELISSA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OK,OK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6240,79,c-t-ico,I,Incumbent,c-r-ot,H,State House,884,260975.52
2024,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=411829&c-r-ot=H",c-t-id,411829,"DRAPER, SAIRA",Saira Draper,c-t-eid,55357584,"DRAPER, SAIRA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1456,90,c-t-ico,I,Incumbent,c-r-ot,H,State House,487,260637.67
2025,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413473&c-r-ot=S",c-t-id,413473,"PHAM, KATHERINE",Katherine Pham,c-t-eid,59829657,"PHAM, KATHERINE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6420,23,c-t-ico,O,Open,c-r-ot,S,State Senate,592,260327.43
2026,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425492&c-r-ot=H",c-t-id,425492,"GALLAGHER, EMILY E",Emily E Gallagher,c-t-eid,50109408,"GALLAGHER, EMILY E",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5802,50,c-t-ico,I,Incumbent,c-r-ot,H,State House,1242,260067.37
2027,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425635&c-r-ot=S",c-t-id,425635,"KRUEGER, ELIZABTH (LIZ)",Elizabth (Liz) Krueger,c-t-eid,4532768,"KRUEGER, ELIZABTH (LIZ)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5930,28,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,290,258633
2028,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423470&c-r-ot=H",c-t-id,423470,"PLASENCIA, SUSAN",Susan Plasencia,c-t-eid,55866602,"PLASENCIA, SUSAN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1175,37,c-t-ico,I,Incumbent,c-r-ot,H,State House,329,258504.99
2029,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414679&c-r-ot=H",c-t-id,414679,"MILLER, BRITTNEY",Brittney Miller,c-t-eid,39827574,"MILLER, BRITTNEY",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NV,NV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5587,5,c-t-ico,I,Incumbent,c-r-ot,H,State House,283,258413.79
2030,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=418028&c-r-ot=S",c-t-id,418028,"KOLKER, CHRIS",Chris Kolker,c-t-eid,59901349,"KOLKER, CHRIS",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CO,CO,y,2024,2024,c-r-t,1,FALSE,c-r-osid,822,16,c-t-ico,O,Open,c-r-ot,S,State Senate,1228,258319.06
2031,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=338486&c-r-ot=H",c-t-id,338486,"CASSIDY, KELLY M",Kelly M Cassidy,c-t-eid,6514650,"CASSIDY, KELLY M",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2200,14,c-t-ico,I,Incumbent,c-r-ot,H,State House,359,258176.28
2032,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423511&c-r-ot=H",c-t-id,423511,"CANADY, JENNIFER",Jennifer Canady,c-t-eid,55866458,"CANADY, JENNIFER",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1188,50,c-t-ico,I,Incumbent,c-r-ot,H,State House,345,258068.04
2033,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=411881&c-r-ot=S",c-t-id,411881,"DIXON, CLINT",Clint Dixon,c-t-eid,49394328,"DIXON, CLINT",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1600,45,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,278,257741.46
2034,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425553&c-r-ot=H",c-t-id,425553,"ISAAC, JOHN",John Isaac,c-t-eid,60030880,"ISAAC, JOHN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5842,90,c-t-ico,C,Challenger,c-r-ot,H,State House,559,257543.18
2035,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416259&c-r-ot=H",c-t-id,416259,"GOLDBERG, BRYAN",Bryan Goldberg,c-t-eid,59849473,"GOLDBERG, BRYAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7151,18,c-t-ico,C,Challenger,c-r-ot,H,State House,1087,257118.36
2036,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425639&c-r-ot=S",c-t-id,425639,"JACKSON, ROBERT",Robert Jackson,c-t-eid,14860322,"JACKSON, ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5933,31,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,642,256668.7
2037,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=421447&c-r-ot=S",c-t-id,421447,"EDWARDS, LYDIA MARIE",Lydia Marie Edwards,c-t-eid,35754155,"EDWARDS, LYDIA MARIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19793, THIRD SUFFOLK,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,1057,256652.49
2038,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425477&c-r-ot=H",c-t-id,425477,"YEGER, KALMAN",Kalman Yeger,c-t-eid,44045854,"YEGER, KALMAN",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5793,41,c-t-ico,O,Open,c-r-ot,H,State House,262,256284
2039,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423565&c-r-ot=H",c-t-id,423565,"REICH, DEREK",Derek Reich,c-t-eid,55866613,"REICH, DEREK",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1211,73,c-t-ico,C,Challenger,c-r-ot,H,State House,1748,256091.81
2040,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414883&c-r-ot=H",c-t-id,414883,"SKAGGS, KIMBERLY A",Kimberly A Skaggs,c-t-eid,49472212,"SKAGGS, KIMBERLY A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NM,NM,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5455,36,c-t-ico,C,Challenger,c-r-ot,H,State House,273,255908.83
2041,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416422&c-r-ot=S",c-t-id,416422,"SEAL, JESSIE",Jessie Seal,c-t-eid,59849635,"SEAL, JESSIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7240,8,c-t-ico,O,Open,c-r-ot,S,State Senate,164,255776.52
2042,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414804&c-r-ot=H",c-t-id,414804,"ONEILL, PHILIP (PK)",Philip (Pk) Oneill,c-t-eid,23594352,"ONEILL, PHILIP (PK)",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5622,40,c-t-ico,I,Incumbent,c-r-ot,H,State House,229,255691.98
2043,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420395&c-r-ot=S",c-t-id,420395,"MALL, ANDREW",Andrew Mall,c-t-eid,51822109,"MALL, ANDREW",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2681,10,c-t-ico,C,Challenger,c-r-ot,S,State Senate,910,255550.67
2044,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=380758&c-r-ot=S",c-t-id,380758,"WELD, RYAN",Ryan Weld,c-t-eid,21297893,"WELD, RYAN",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WV,WV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8847,1,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,428,255471.16
2045,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425559&c-r-ot=H",c-t-id,425559,"BURDICK, CHRISTOPHER W (CHRIS)",Christopher W (Chris) Burdick,c-t-eid,4748200,"BURDICK, CHRISTOPHER W (CHRIS)",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5845,93,c-t-ico,I,Incumbent,c-r-ot,H,State House,940,255369.2
2046,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=341465&c-r-ot=H",c-t-id,341465,"REYNOLDS, RONALD E (RON)",Ronald E (Ron) Reynolds,c-t-eid,13006845,"REYNOLDS, RONALD E (RON)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7400,27,c-t-ico,I,Incumbent,c-r-ot,H,State House,329,255182.99
2047,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423465&c-r-ot=H",c-t-id,423465,"BOOTH, ERIKA",Erika Booth,c-t-eid,60003242,"BOOTH, ERIKA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1173,35,c-t-ico,C,Challenger,c-r-ot,H,State House,234,255125.13
2048,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=342748&c-r-ot=H",c-t-id,342748,"DORAZIO, MARK",Mark Dorazio,c-t-eid,54452231,"DORAZIO, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7495,122,c-t-ico,I,Incumbent,c-r-ot,H,State House,217,255015.02
2049,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=411722&c-r-ot=H",c-t-id,411722,"POWELL, ALAN",Alan Powell,c-t-eid,6377001,"POWELL, ALAN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1357,33,c-t-ico,I,Incumbent,c-r-ot,H,State House,218,255014
2050,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=397988&c-r-ot=H",c-t-id,397988,"MARCELL, KRISTIN",Kristin Marcell,c-t-eid,55427469,"MARCELL, KRISTIN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6615,178,c-t-ico,I,Incumbent,c-r-ot,H,State House,395,254720.48
2051,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=338810&c-r-ot=H",c-t-id,338810,"MILLER, CHARLES WILLIAM",Charles William Miller,c-t-eid,48626827,"MILLER, CHARLES WILLIAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4728,19,c-t-ico,I,Incumbent,c-r-ot,H,State House,186,254556.32
2052,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413444&c-r-ot=S",c-t-id,413444,"STARR, BRUCE",Bruce Starr,c-t-eid,55504350,"STARR, BRUCE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6409,12,c-t-ico,O,Open,c-r-ot,S,State Senate,212,254304.4
2053,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417567&c-r-ot=H",c-t-id,417567,"SCHUETTE, BILL G",Bill G Schuette,c-t-eid,55492752,"SCHUETTE, BILL G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MI,MI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3810,95,c-t-ico,O,Open,c-r-ot,H,State House,531,254227.42
2054,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414912&c-r-ot=S",c-t-id,414912,"WIRTH, PETER",Peter Wirth,c-t-eid,6453946,"WIRTH, PETER",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NM,NM,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5514,25,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,270,254163.3
2055,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412918&c-r-ot=S",c-t-id,412918,"BROWN, WAYLON J",Waylon J Brown,c-t-eid,38144844,"BROWN, WAYLON J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,7,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IA,IA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1882,30,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,252,254041.99
2056,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357302&c-r-ot=H",c-t-id,357302,"JARRELLS, DONTAVIUS",Dontavius Jarrells,c-t-eid,26431466,"JARRELLS, DONTAVIUS",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5994,1,c-t-ico,I,Incumbent,c-r-ot,H,State House,417,253764.6
2057,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=397722&c-r-ot=H",c-t-id,397722,"MILLER, DANIEL L",Daniel L Miller,c-t-eid,15982997,"MILLER, DANIEL L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6479,42,c-t-ico,I,Incumbent,c-r-ot,H,State House,305,253309.01
2058,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416396&c-r-ot=H",c-t-id,416396,"BOYD, CLARK",Clark Boyd,c-t-eid,9396582,"BOYD, CLARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7179,46,c-t-ico,I,Incumbent,c-r-ot,H,State House,276,253203.68
