State,Race,Year,District,Republican Candidate,Republican Wiki URL,Republican Vote %,Democrat Candidate,Democrat Wiki URL,Democrat Vote %,Winner,Republican Campaign Site,Democrat Campaign Site,Republican Campaign Facebook,Republican Campaign X,Republican Campaign Instagram,Republican Personal Website,Republican Personal Facebook,Republican Personal LinkedIn,Democrat Campaign Facebook,Democrat Campaign X,Democrat Campaign Instagram,Democrat Personal Website,Democrat Personal Facebook,Democrat Personal LinkedIn
South Dakota,US House of Representatives,2024,At-Large,Dusty Johnson,https://en.wikipedia.org/wiki/Dusty_Johnson,72.04,Sheryl Johnson,"",27.96,Dusty Johnson,http://dustyjohnson.house.gov,https://www.sdmomforcongress.com,"","","","","","",https://www.facebook.com/sdmomforcongress,https://x.com/sdmom4congress,https://www.instagram.com/sdmomforcongress,"",https://www.facebook.com/sheryl.johnson.50,""
Vermont,US House of Representatives,2024,At-Large,Mark Coester,"",29.79,Becca Balint,https://en.wikipedia.org/wiki/Becca_Balint,62.29,Becca Balint,"",http://beccabalint.com,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,1,Rob Wittman,https://en.wikipedia.org/wiki/Rob_Wittman,56.3,Leslie Mehta,https://en.wikipedia.org/wiki/Leslie_Mehta,43.5,Rob Wittman,http://robwittman.com,https://lesliemehta.com/,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,2,Jen Kiggans,https://en.wikipedia.org/wiki/Jen_Kiggans,50.7,Missy Cotter Smasal,"",46.9,Jen Kiggans,http://jenforcongress.com,https://campaigns.moveon.org/endorsements/2024/missy-cotter-smasal/,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,3,John Sitka III,"",29.8,Bobby Scott,https://en.wikipedia.org/wiki/Bobby_Scott_(politician),70.0,Bobby Scott,"",http://bobbyscottforcongress.com,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,4,Bill Moher,"",32.4,Jennifer McClellan,https://en.wikipedia.org/wiki/Jennifer_McClellan,67.3,Jennifer McClellan,https://www.billmoher.com/about,http://jennifermcclellan.com,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,5,John McGuire,https://en.wikipedia.org/wiki/John_McGuire_(Virginia_politician),57.3,Gloria Witt,"",42.3,John McGuire,http://mcguireva.com,https://www.gloriawittforcongress.com/,"","","","","","",https://www.facebook.com/GloriaWittforCongress/,"","",https://about.me/gloriawitt,https://www.facebook.com/gloria.witt.9277/,https://www.linkedin.com/in/gloria-witt-002b58209/
Virginia,US House of Representatives,2024,6,Ben Cline,https://en.wikipedia.org/wiki/Ben_Cline,63.1,Ken Mitchell,"",34.8,Ben Cline,http://bencline.com,https://www.kenmitchellforvirginia.com/,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,7,Derrick Anderson,"",48.5,Eugene Vindman,https://en.wikipedia.org/wiki/Eugene_Vindman,51.2,Eugene Vindman,https://derrickanderson.com/,http://vindmanforcongress.com,https://www.facebook.com/DerrickAndersonforVA,https://x.com/DerrickforVA,https://www.instagram.com/thederrickanderson,"",https://www.facebook.com/derrick.m.anderson,https://www.linkedin.com/in/derrickanderson2/,"","","","","",""
Virginia,US House of Representatives,2024,8,Jerry Torres,"",24.7,Don Beyer,https://en.wikipedia.org/wiki/Don_Beyer,71.5,Don Beyer,https://www.torresuscongress.com/,http://friendsofdonbeyer.com,"","","","","","","","","","","",""
Virginia,US House of Representatives,2024,9,Morgan Griffith,https://en.wikipedia.org/wiki/Morgan_Griffith,72.5,Karen Baker,"",27.3,Morgan Griffith,http://morgangriffithforcongress.com,https://www.bakerforva9th.com/,"","","","","","",https://www.facebook.com/bakerforva9th,https://x.com/bakerforva9th,https://www.instagram.com/bakerforva9th,"",https://www.facebook.com/karen.baker.587606,""
Virginia,US House of Representatives,2024,10,Mike Clancy,"",47.5,Suhas Subramanyam,https://en.wikipedia.org/wiki/Suhas_Subramanyam,52.1,Suhas Subramanyam,https://www.jeaninelawson.com/,http://suhasforvirginia.com,https://www.facebook.com/JeanineLawsonVA,https://x.com/JeanineLawsonVA,https://www.instagram.com/jeaninelawsonva/,"",https://www.facebook.com/jeanine.lawson.5,https://www.linkedin.com/in/jeanine-lawson-53a42015b/,"","","","","",""
Virginia,US House of Representatives,2024,11,Michael Van Meter,"",32.9,Gerry Connolly,https://en.wikipedia.org/wiki/Gerry_Connolly,66.7,Gerry Connolly,https://www.randyweber.org,https://www.opensecrets.org/members-of-congress/gerry-connolly/summary?cid=N00029891,https://www.facebook.com/WeberForTexas,https://x.com/WeberforTexas,"","",https://www.facebook.com/randy.weber.1675,"","","","","","",""
Washington,US House of Representatives,2024,1,Jeb Brewer,"",36.7,Suzan DelBene,https://en.wikipedia.org/wiki/Suzan_DelBene,63.0,Suzan DelBene,https://www.voteforjeb.com,http://delbeneforcongress.com,https://www.facebook.com/people/Vote-for-Jeb/100068101895397/,"",https://www.instagram.com/voteforjebbrewer/,"",https://www.facebook.com/jeb.brewer,https://www.linkedin.com/in/jebbrewer/,"","","","","",""
Washington,US House of Representatives,2024,2,Cody Hart,"",35.9,Rick Larsen,https://en.wikipedia.org/wiki/Rick_Larsen,63.8,Rick Larsen,https://codyhart.org/,http://ricklarsen.org,https://www.facebook.com/CodyHart2020/,"","","","","","","","","","",""
Washington,US House of Representatives,2024,3,Joe Kent,https://en.wikipedia.org/wiki/Joe_Kent,47.9,Marie Gluesenkamp Perez,https://en.wikipedia.org/wiki/Marie_Gluesenkamp_Perez,51.7,Marie Gluesenkamp Perez,"",http://marieforcongress.com,"","","","","","","","","","","",""
Washington,US House of Representatives,2024,4,Dan Newhouse,https://en.wikipedia.org/wiki/Dan_Newhouse,52.0,"","",,Dan Newhouse,http://dannewhouse.com,"","","","","","","","","","","","",""
Washington,US House of Representatives,2024,5,Michael Baumgartner,https://en.wikipedia.org/wiki/Michael_Baumgartner,60.6,Carmela Conroy,https://en.wikipedia.org/wiki/Carmela_Conroy,39.3,Michael Baumgartner,http://votebaumgartner.com,https://conroy4congress.com/,"","","","","","","","","","","",""
Washington,US House of Representatives,2024,6,Drew MacEwen,https://en.wikipedia.org/wiki/Drew_MacEwen,43.1,Emily Randall,https://en.wikipedia.org/wiki/Emily_Randall,56.7,Emily Randall,http://votedrewmac.com,http://electemilyrandall.com,"","","","","","","","","","","",""
Washington,US House of Representatives,2024,7,Dan Alexander,"",15.8,Pramila Jayapal,https://en.wikipedia.org/wiki/Pramila_Jayapal,83.9,Pramila Jayapal,https://accountable2seattle.com/,http://pramilaforcongress.com,"","",https://www.instagram.com/accountablebobby/,"","",https://www.linkedin.com/in/bobby-lindsey-miller-837829213,"","","","","",""
Washington,US House of Representatives,2024,8,Carmen Goers,"",45.8,Kim Schrier,https://en.wikipedia.org/wiki/Kim_Schrier,54.0,Kim Schrier,"",http://drkimschrier.com,"","","","",https://www.facebook.com/carmen.moore.395,https://www.linkedin.com/in/carmengoers/,"","","","","",""
Washington,US House of Representatives,2024,9,"","",,Adam Smith,https://en.wikipedia.org/wiki/Adam_Smith_(Washington_politician),65.4,Adam Smith,"",http://electadamsmith.com,"","","","","","","","","","","",""
Washington,US House of Representatives,2024,10,Don Hewett,"",41.2,Marilyn Strickland,https://en.wikipedia.org/wiki/Marilyn_Strickland,58.5,Marilyn Strickland,https://www.donhforcongress.com,http://stricklandforwashington.com,"",https://x.com/DonHewettWA10,https://www.instagram.com/don_hewett_for_congress/,"","",https://www.linkedin.com/in/don-hewett-74a1333/,"","","","","",""
West Virginia,US House of Representatives,2024,1,Carol Miller,https://en.wikipedia.org/wiki/Carol_Miller_(politician),66.4,Chris Reed,"",26.1,Carol Miller,http://miller.house.gov,"","","","","","","","","","","","",""
West Virginia,US House of Representatives,2024,2,Riley Moore,https://en.wikipedia.org/wiki/Riley_Moore,70.8,Steven Wendelin,"",29.2,Riley Moore,http://mooreforwv.com,https://www.wendelinforcongress.com,"","","","","","",https://www.facebook.com/profile.php?id=61550962770186,https://x.com/wendelin4WV,https://www.instagram.com/that_sailor_for_congress/,"",https://www.facebook.com/steven.wendelin,https://www.linkedin.com/in/steven-wendelin-899bba50
Wisconsin,US House of Representatives,2024,1,Bryan Steil,https://en.wikipedia.org/wiki/Bryan_Steil,54.0,Peter Barca,https://en.wikipedia.org/wiki/Peter_Barca,43.8,Bryan Steil,http://bryansteil.com,http://barcaforwisconsin.com,"","","","","","","","","","","",""
Wisconsin,US House of Representatives,2024,2,Erik Olsen,"",29.8,Mark Pocan,https://en.wikipedia.org/wiki/Mark_Pocan,70.1,Mark Pocan,https://olsenforliberty.com,http://pocanforcongress.com,https://www.facebook.com/olsenforliberty,"","","",https://www.facebook.com/profile.php?id=100085092648735,"","","","","","",""
Wisconsin,US House of Representatives,2024,3,Derrick Van Orden,https://en.wikipedia.org/wiki/Derrick_Van_Orden,51.3,Rebecca Cooke,"",48.6,Derrick Van Orden,http://vanordenforcongress.com,https://www.CookeForWisconsin.com,"","","","","","",https://www.facebook.com/p/Cooke-for-Congress-100076253054623/,https://x.com/RebeccaForWI,https://www.instagram.com/cookeforcongress,"","",""
Wisconsin,US House of Representatives,2024,4,Tim Rogers,"",22.4,Gwen Moore,https://en.wikipedia.org/wiki/Gwen_Moore,74.8,Gwen Moore,https://www.rogersforwisconsin.com/,http://gwenmooreforcongress.com,"","","","","","","","","","","",""
Wisconsin,US House of Representatives,2024,5,Scott Fitzgerald,https://en.wikipedia.org/wiki/Scott_L._Fitzgerald,64.4,Ben Steinhoff,"",35.5,Scott Fitzgerald,http://scottfitzgeraldforcongress.com,https://www.wisconsinforben.com/,"","","","","","",https://www.facebook.com/DaveGriffithMO,"","","",https://www.facebook.com/profile.php?id=100033523810794,https://www.linkedin.com/in/dave-griffith-800339174/
Wisconsin,US House of Representatives,2024,6,Glenn Grothman,https://en.wikipedia.org/wiki/Glenn_Grothman,61.2,John Zarbano,"",38.7,Glenn Grothman,http://glenngrothman.com,https://johnzarbano.com/,"","","","","","",https://www.facebook.com/profile.php?id=61558606432378,https://x.com/JohnZarbano,https://www.instagram.com/john_zarbano_4_congress/,"",https://www.facebook.com/profile.php?id=100091430320041,https://www.linkedin.com/in/john-zarbano-693732233/
Wisconsin,US House of Representatives,2024,7,Tom Tiffany,https://en.wikipedia.org/wiki/Tom_Tiffany,63.6,Kyle Kilbourn,"",36.4,Tom Tiffany,http://tomtiffany.com,https://www.kylekilbourn.com,"","","","","","",https://www.facebook.com/KyleKilbournForCongress,https://x.com/KilbournForWis,https://www.instagram.com/kilbournforwisconsin/,"","",https://www.linkedin.com/in/kylekilbourn/
Wisconsin,US House of Representatives,2024,8,Tony Wied,https://en.wikipedia.org/wiki/Tony_Wied,57.3,Kristin Lyerly,"",42.6,Tony Wied,http://tonywiedforcongress.com,https://www.kristinforwisconsin.com/,"","","","","","",https://www.facebook.com/KristinForWisconsin,https://x.com/kristinforWI,https://www.instagram.com/kristin_for_wisconsin,"",https://www.facebook.com/kristin.lyerly,https://www.linkedin.com/in/kristin-lyerly-98867a11/
Wyoming,US House of Representatives,2024,At-Large,Harriet Hageman,https://en.wikipedia.org/wiki/Harriet_Hageman,70.61,Kyle Cameron,"",23.24,Harriet Hageman,http://hagemanforwyoming.com,https://www.cameronforwyoming.net/,"","","","","","",https://www.facebook.com/cameronforwyoming,https://x.com/Cameron4Wyoming,https://www.instagram.com/cameronforwyoming/,"",https://www.facebook.com/profile.php?id=100006649937003,https://www.linkedin.com/in/el-cameron-a4b96913/
the District of Columbia,US House of Representatives,2024,At-Large,Myrtle Patricia Alexander,"",6.29,Eleanor Holmes Norton,https://en.wikipedia.org/wiki/Eleanor_Holmes_Norton,80.09,Eleanor Holmes Norton,https://lykelect.com/post/myrtle-alexander/41f77f6f-f07e-4b0d-ab34-facc01926bc5/,http://eleanorfordc.com,"","","","","","","","","","","",""
Guam,US House of Representatives,2024,At-Large,James Moylan,https://en.wikipedia.org/wiki/James_Moylan,52.69,Ginger Cruz,"",46.81,James Moylan,http://moylan.house.gov,https://www.gingercruz.com,"","","","","","",https://www.facebook.com/gingerguam,"",https://www.instagram.com/gingercruz/,"",https://www.facebook.com/ginger.cruz.7564,https://www.linkedin.com/in/gingercruz/
Northern Mariana Islands,US House of Representatives,2024,At-Large,Kimberlyn Kay King-Hinds,https://en.wikipedia.org/wiki/Kimberlyn_King-Hinds,40.34,Edwin Kenneth Propst,https://en.wikipedia.org/wiki/Ed_Propst,33.27,Kimberlyn Kay King-Hinds,http://king-hinds.house.gov,https://www.edpropst.com,"","","","","","","","","","",https://www.facebook.com/marianaspride,""
Puerto Rico,US House of Representatives,2024,At-Large,"","",,Pablo Hernández Rivera,https://en.wikipedia.org/wiki/Pablo_Hern%C3%A1ndez_Rivera,43.5,Pablo Hernández Rivera,"",http://pablojosehr.com,"","","","","","","","","","","",""
